fault_mode,expected_channel,seed,features,variant,life_hours,detected,first_alert_lead_h,terminal_alert_lead_h,terminal_life_fraction,first_driver,first_driver_correct,terminal_driver,driver_correct,recovering_episodes,false_alarm_h_pre_onset,detection_delay_after_onset_h,peak_score
outer_race,bpfo,20264906,single_bin,prefilter,39.5,True,28.5,12.166666666666668,0.3080168776371308,rms,False,bpfo,True,1,3.166666666666666,5.333333333333332,1.0
outer_race,bpfo,20264906,single_bin,prefilter+specattr,39.5,True,28.5,12.166666666666668,0.3080168776371308,rms,False,bpfo,True,1,3.166666666666666,5.333333333333332,1.0
outer_race,bpfo,20264906,sideband,spec,39.5,True,28.5,12.166666666666668,0.3080168776371308,rms,False,bpfo,True,2,4.833333333333332,5.333333333333332,1.0
outer_race,bpfo,20264906,sideband,prefilter,39.5,True,28.5,12.0,0.3037974683544304,rms,False,bpfo,True,1,3.0,5.5,1.0
outer_race,bpfo,20264906,sideband,prefilter+specattr,39.5,True,28.5,12.0,0.3037974683544304,rms,False,bpfo,True,1,3.0,5.5,1.0
outer_race,bpfo,20265906,single_bin,spec,39.333333333333336,True,38.333333333333336,12.166666666666668,0.3093220338983051,rms,False,bpfo,True,4,2.9999999999999973,5.166666666666668,0.9999999999999902
outer_race,bpfo,20265906,single_bin,prefilter,39.333333333333336,True,12.166666666666668,12.166666666666668,0.3093220338983051,bpfo,True,bpfo,True,0,0.0,5.166666666666668,0.99999999999999
outer_race,bpfo,20265906,single_bin,prefilter+specattr,39.333333333333336,True,12.166666666666668,12.166666666666668,0.3093220338983051,bpfo,True,bpfo,True,0,0.0,5.166666666666668,0.99999999999999
outer_race,bpfo,20265906,sideband,spec,39.333333333333336,True,38.333333333333336,12.166666666666668,0.3093220338983051,rms,False,bpfo,True,4,2.999999999999999,5.166666666666668,0.99999999999999
outer_race,bpfo,20265906,sideband,prefilter,39.333333333333336,True,11.833333333333336,11.833333333333336,0.3008474576271187,bpfo,True,bpfo,True,0,0.0,5.5,0.99999999999999
outer_race,bpfo,20265906,sideband,prefilter+specattr,39.333333333333336,True,11.833333333333336,11.833333333333336,0.3008474576271187,bpfo,True,bpfo,True,0,0.0,5.5,0.99999999999999
inner_race,bpfi,20260906,single_bin,spec,39.166666666666664,True,9.999999999999996,6.5,0.16595744680851066,bpfi,True,rms,False,1,0.5000000000000009,10.666666666666664,0.999999796220598
inner_race,bpfi,20260906,single_bin,prefilter,39.166666666666664,True,9.833333333333332,6.333333333333329,0.16170212765957437,bpfi,True,rms,False,1,0.0,10.833333333333336,0.9999998086394761
inner_race,bpfi,20260906,single_bin,prefilter+specattr,39.166666666666664,True,9.833333333333332,6.333333333333329,0.16170212765957437,bpfi,True,rms,False,1,0.0,10.833333333333336,0.9999998086394761
inner_race,bpfi,20260906,sideband,spec,39.166666666666664,True,29.0,6.166666666666664,0.15744680851063825,rms,False,rms,False,2,0.833333333333333,11.0,0.999999796117476
inner_race,bpfi,20260906,sideband,prefilter,39.166666666666664,True,6.166666666666664,6.166666666666664,0.15744680851063825,rms,False,rms,False,0,0.0,11.0,0.9999998085349762
inner_race,bpfi,20260906,sideband,prefilter+specattr,39.166666666666664,True,6.166666666666664,6.166666666666664,0.15744680851063825,rms,False,rms,False,0,0.0,11.0,0.9999998085349762
inner_race,bpfi,20261906,single_bin,spec,39.5,True,12.0,12.0,0.3037974683544304,bpfi,True,bpfi,True,0,0.16666666666666607,5.5,0.9999999984978998
inner_race,bpfi,20261906,single_bin,prefilter,39.5,True,12.0,12.0,0.3037974683544304,bpfi,True,bpfi,True,0,0.0,5.5,0.9999999613113885
inner_race,bpfi,20261906,single_bin,prefilter+specattr,39.5,True,12.0,12.0,0.3037974683544304,bpfi,True,bpfi,True,0,0.0,5.5,0.9999999613113885
inner_race,bpfi,20261906,sideband,spec,39.5,True,10.333333333333332,10.333333333333332,0.26160337552742613,bpfi,True,bpfi,True,0,0.0,7.166666666666668,0.999999998496719
inner_race,bpfi,20261906,sideband,prefilter,39.5,True,10.333333333333332,10.333333333333332,0.26160337552742613,bpfi,True,bpfi,True,0,0.0,7.166666666666668,0.9999999612977627
inner_race,bpfi,20261906,sideband,prefilter+specattr,39.5,True,10.333333333333332,10.333333333333332,0.26160337552742613,bpfi,True,bpfi,True,0,0.0,7.166666666666668,0.9999999612977627
inner_race,bpfi,20262906,single_bin,spec,39.333333333333336,True,37.0,10.666666666666668,0.2711864406779661,rms,False,rms,False,3,3.333333333333335,6.666666666666668,0.9999999999989175
inner_race,bpfi,20262906,single_bin,prefilter,39.333333333333336,True,37.0,10.500000000000004,0.26694915254237295,rms,False,bpfi,True,1,1.166666666666667,6.833333333333332,0.9999999999858524
inner_race,bpfi,20262906,single_bin,prefilter+specattr,39.333333333333336,True,37.0,10.500000000000004,0.26694915254237295,rms,False,bpfi,True,1,1.166666666666667,6.833333333333332,0.9999999999858524
inner_race,bpfi,20262906,sideband,spec,39.333333333333336,True,37.0,10.666666666666668,0.2711864406779661,rms,False,rms,False,3,3.666666666666667,6.666666666666668,0.9999999999989175
inner_race,bpfi,20262906,sideband,prefilter,39.333333333333336,True,37.0,10.166666666666668,0.2584745762711865,rms,False,rms,False,1,1.166666666666667,7.166666666666668,0.9999999999858524
inner_race,bpfi,20262906,sideband,prefilter+specattr,39.333333333333336,True,37.0,10.166666666666668,0.2584745762711865,rms,False,rms,False,1,1.166666666666667,7.166666666666668,0.9999999999858524
inner_race,bpfi,20263906,single_bin,spec,39.833333333333336,True,31.16666666666667,7.833333333333336,0.196652719665272,rms,False,rms,False,4,3.166666666666666,10.0,1.0
inner_race,bpfi,20263906,single_bin,prefilter,39.833333333333336,True,31.0,7.666666666666671,0.19246861924686204,rms,False,rms,False,1,1.1666666666666679,10.166666666666664,1.0
inner_race,bpfi,20263906,single_bin,prefilter+specattr,39.833333333333336,True,31.0,7.666666666666671,0.19246861924686204,rms,False,rms,False,1,1.1666666666666679,10.166666666666664,1.0
inner_race,bpfi,20263906,sideband,spec,39.833333333333336,True,31.16666666666667,7.5,0.18828451882845187,rms,False,rms,False,4,3.4999999999999982,10.333333333333336,1.0
inner_race,bpfi,20263906,sideband,prefilter,39.833333333333336,True,31.0,7.5,0.18828451882845187,rms,False,rms,False,1,1.1666666666666679,10.333333333333336,1.0
inner_race,bpfi,20263906,sideband,prefilter+specattr,39.833333333333336,True,31.0,7.5,0.18828451882845187,rms,False,rms,False,1,1.1666666666666679,10.333333333333336,1.0
inner_race,bpfi,20264906,single_bin,spec,39.5,True,28.666666666666664,11.0,0.27848101265822783,rms,False,rms,False,2,5.333333333333334,6.5,1.0
inner_race,bpfi,20264906,single_bin,prefilter,39.5,True,28.5,10.333333333333332,0.26160337552742613,rms,False,rms,False,1,3.166666666666666,7.166666666666668,1.0
inner_race,bpfi,20264906,single_bin,prefilter+specattr,39.5,True,28.5,10.333333333333332,0.26160337552742613,rms,False,bpfi,True,1,3.166666666666666,7.166666666666668,1.0
inner_race,bpfi,20264906,sideband,spec,39.5,True,28.5,11.0,0.27848101265822783,rms,False,rms,False,2,4.833333333333332,6.5,1.0
inner_race,bpfi,20264906,sideband,prefilter,39.5,True,28.5,10.666666666666668,0.27004219409282704,rms,False,bpfi,True,1,3.0,6.833333333333332,1.0
inner_race,bpfi,20264906,sideband,prefilter+specattr,39.5,True,28.5,10.666666666666668,0.27004219409282704,rms,False,bpfi,True,1,3.0,6.833333333333332,1.0
inner_race,bpfi,20265906,single_bin,spec,39.333333333333336,True,38.333333333333336,10.166666666666668,0.2584745762711865,rms,False,bpfi,True,4,2.9999999999999973,7.166666666666668,0.9999999999964553
inner_race,bpfi,20265906,single_bin,prefilter,39.333333333333336,True,10.166666666666668,10.166666666666668,0.2584745762711865,bpfi,True,bpfi,True,0,0.0,7.166666666666668,0.9999999999965183
inner_race,bpfi,20265906,single_bin,prefilter+specattr,39.333333333333336,True,10.166666666666668,10.166666666666668,0.2584745762711865,bpfi,True,bpfi,True,0,0.0,7.166666666666668,0.9999999999965183
inner_race,bpfi,20265906,sideband,spec,39.333333333333336,True,38.333333333333336,10.000000000000004,0.2542372881355933,rms,False,rms,False,4,2.999999999999999,7.333333333333332,0.9999999999964553
inner_race,bpfi,20265906,sideband,prefilter,39.333333333333336,True,9.833333333333336,9.833333333333336,0.25000000000000006,rms,False,rms,False,0,0.0,7.5,0.9999999999965183
inner_race,bpfi,20265906,sideband,prefilter+specattr,39.333333333333336,True,9.833333333333336,9.833333333333336,0.25000000000000006,bpfi,True,bpfi,True,0,0.0,7.5,0.9999999999965183
ball_spin,bsf,20260906,single_bin,spec,39.166666666666664,True,9.166666666666664,6.333333333333329,0.16170212765957437,rms,False,ftf,False,1,0.5000000000000009,10.833333333333336,0.9999733417877287
ball_spin,bsf,20260906,single_bin,prefilter,39.166666666666664,True,8.833333333333332,6.0,0.15319148936170213,bsf,True,rms,False,1,0.0,11.166666666666664,0.999971328356713
ball_spin,bsf,20260906,single_bin,prefilter+specattr,39.166666666666664,True,8.833333333333332,6.0,0.15319148936170213,bsf,True,rms,False,1,0.0,11.166666666666664,0.999971328356713
ball_spin,bsf,20260906,sideband,spec,39.166666666666664,True,29.0,9.166666666666664,0.2340425531914893,rms,False,rms,False,1,0.833333333333333,8.0,0.999973355991346
ball_spin,bsf,20260906,sideband,prefilter,39.166666666666664,True,8.666666666666664,6.333333333333329,0.16170212765957437,bsf,True,ftf,False,1,0.0,10.833333333333336,0.9999713359062707
ball_spin,bsf,20260906,sideband,prefilter+specattr,39.166666666666664,True,8.666666666666664,6.333333333333329,0.16170212765957437,bsf,True,ftf,False,1,0.0,10.833333333333336,0.9999713359062707
ball_spin,bsf,20261906,single_bin,spec,39.5,True,10.166666666666668,10.166666666666668,0.25738396624472576,rms,False,rms,False,0,0.16666666666666607,7.333333333333332,0.9999999542375023
ball_spin,bsf,20261906,single_bin,prefilter,39.5,True,8.666666666666668,8.666666666666668,0.21940928270042198,ftf,False,ftf,False,0,0.0,8.833333333333332,0.9999961351222619
ball_spin,bsf,20261906,single_bin,prefilter+specattr,39.5,True,8.666666666666668,8.666666666666668,0.21940928270042198,ftf,False,ftf,False,0,0.0,8.833333333333332,0.9999961351222619
ball_spin,bsf,20261906,sideband,spec,39.5,True,10.166666666666668,10.166666666666668,0.25738396624472576,rms,False,rms,False,0,0.0,7.333333333333332,0.9999999542079522
ball_spin,bsf,20261906,sideband,prefilter,39.5,True,8.833333333333332,8.833333333333332,0.22362869198312232,bsf,True,bsf,True,0,0.0,8.666666666666668,0.9999961338910929
ball_spin,bsf,20261906,sideband,prefilter+specattr,39.5,True,8.833333333333332,8.833333333333332,0.22362869198312232,bsf,True,bsf,True,0,0.0,8.666666666666668,0.9999961338910929
ball_spin,bsf,20262906,single_bin,spec,39.333333333333336,True,37.0,10.833333333333336,0.27542372881355937,rms,False,bsf,True,3,3.333333333333335,6.5,0.9999999998631481
ball_spin,bsf,20262906,single_bin,prefilter,39.333333333333336,True,37.0,10.666666666666668,0.2711864406779661,rms,False,rms,False,1,1.166666666666667,6.666666666666668,0.9999999904161277
ball_spin,bsf,20262906,single_bin,prefilter+specattr,39.333333333333336,True,37.0,10.666666666666668,0.2711864406779661,rms,False,rms,False,1,1.166666666666667,6.666666666666668,0.9999999904161277
ball_spin,bsf,20262906,sideband,spec,39.333333333333336,True,37.0,10.666666666666668,0.2711864406779661,rms,False,rms,False,3,3.666666666666667,6.666666666666668,0.9999999998626259
ball_spin,bsf,20262906,sideband,prefilter,39.333333333333336,True,37.0,9.833333333333336,0.25000000000000006,rms,False,rms,False,1,1.166666666666667,7.5,0.9999999904044331
ball_spin,bsf,20262906,sideband,prefilter+specattr,39.333333333333336,True,37.0,9.833333333333336,0.25000000000000006,rms,False,bsf,True,1,1.166666666666667,7.5,0.9999999904044331
ball_spin,bsf,20263906,single_bin,spec,39.833333333333336,True,31.16666666666667,7.5,0.18828451882845187,rms,False,bsf,True,4,3.166666666666666,10.333333333333336,0.9999999999999782
ball_spin,bsf,20263906,single_bin,prefilter,39.833333333333336,True,31.0,7.5,0.18828451882845187,rms,False,bsf,True,1,1.1666666666666679,10.333333333333336,0.9999999999998552
ball_spin,bsf,20263906,single_bin,prefilter+specattr,39.833333333333336,True,31.0,7.5,0.18828451882845187,rms,False,bsf,True,1,1.1666666666666679,10.333333333333336,0.9999999999998552
ball_spin,bsf,20263906,sideband,spec,39.833333333333336,True,31.16666666666667,8.333333333333336,0.20920502092050214,rms,False,bsf,True,4,3.4999999999999982,9.5,0.9999999999999782
ball_spin,bsf,20263906,sideband,prefilter,39.833333333333336,True,31.0,7.666666666666671,0.19246861924686204,rms,False,rms,False,1,1.1666666666666679,10.166666666666664,0.9999999999998552
ball_spin,bsf,20263906,sideband,prefilter+specattr,39.833333333333336,True,31.0,7.666666666666671,0.19246861924686204,rms,False,rms,False,1,1.1666666666666679,10.166666666666664,0.9999999999998552
ball_spin,bsf,20264906,single_bin,spec,39.5,True,28.666666666666664,11.0,0.27848101265822783,rms,False,rms,False,2,5.333333333333334,6.5,1.0
ball_spin,bsf,20264906,single_bin,prefilter,39.5,True,28.5,10.0,0.25316455696202533,rms,False,rms,False,1,3.166666666666666,7.5,0.9999999999983855
ball_spin,bsf,20264906,single_bin,prefilter+specattr,39.5,True,28.5,10.0,0.25316455696202533,rms,False,rms,False,1,3.166666666666666,7.5,0.9999999999983855
ball_spin,bsf,20264906,sideband,spec,39.5,True,28.5,11.0,0.27848101265822783,rms,False,rms,False,2,4.833333333333332,6.5,1.0
ball_spin,bsf,20264906,sideband,prefilter,39.5,True,28.5,10.0,0.25316455696202533,rms,False,rms,False,1,3.0,7.5,0.9999999999983855
ball_spin,bsf,20264906,sideband,prefilter+specattr,39.5,True,28.5,10.0,0.25316455696202533,rms,False,rms,False,1,3.0,7.5,0.9999999999983855
ball_spin,bsf,20265906,single_bin,spec,39.333333333333336,True,38.333333333333336,9.500000000000004,0.24152542372881364,rms,False,rms,False,4,2.9999999999999973,7.833333333333332,0.9999999960753494
ball_spin,bsf,20265906,single_bin,prefilter,39.333333333333336,True,9.500000000000004,9.500000000000004,0.24152542372881364,rms,False,rms,False,0,0.0,7.833333333333332,0.9999999961221755
ball_spin,bsf,20265906,single_bin,prefilter+specattr,39.333333333333336,True,9.500000000000004,9.500000000000004,0.24152542372881364,bsf,True,bsf,True,0,0.0,7.833333333333332,0.9999999961221755
ball_spin,bsf,20265906,sideband,spec,39.333333333333336,True,38.333333333333336,9.500000000000004,0.24152542372881364,rms,False,rms,False,4,2.999999999999999,7.833333333333332,0.9999999960774748
ball_spin,bsf,20265906,sideband,prefilter,39.333333333333336,True,9.500000000000004,9.500000000000004,0.24152542372881364,rms,False,rms,False,0,0.0,7.833333333333332,0.9999999961239614
ball_spin,bsf,20265906,sideband,prefilter+specattr,39.333333333333336,True,9.500000000000004,9.500000000000004,0.24152542372881364,bsf,True,bsf,True,0,0.0,7.833333333333332,0.9999999961239614
cage,ftf,20260906,single_bin,spec,39.166666666666664,True,12.666666666666664,12.666666666666664,0.3234042553191489,ftf,True,ftf,True,0,0.5000000000000009,4.5,0.9999999996972806
cage,ftf,20260906,single_bin,prefilter,39.166666666666664,True,12.666666666666664,12.666666666666664,0.3234042553191489,ftf,True,ftf,True,0,0.0,4.5,0.9999999996501177
cage,ftf,20260906,single_bin,prefilter+specattr,39.166666666666664,True,12.666666666666664,12.666666666666664,0.3234042553191489,ftf,True,ftf,True,0,0.0,4.5,0.9999999996501177
cage,ftf,20260906,sideband,spec,39.166666666666664,True,29.0,12.666666666666664,0.3234042553191489,rms,False,ftf,True,1,0.833333333333333,4.5,0.9999999996973166
cage,ftf,20260906,sideband,prefilter,39.166666666666664,True,12.666666666666664,12.666666666666664,0.3234042553191489,ftf,True,ftf,True,0,0.0,4.5,0.9999999996501998
cage,ftf,20260906,sideband,prefilter+specattr,39.166666666666664,True,12.666666666666664,12.666666666666664,0.3234042553191489,ftf,True,ftf,True,0,0.0,4.5,0.9999999996501998
cage,ftf,20261906,single_bin,spec,39.5,True,13.666666666666668,13.666666666666668,0.34599156118143465,ftf,True,ftf,True,0,0.16666666666666607,3.833333333333332,0.9999999999969194
cage,ftf,20261906,single_bin,prefilter,39.5,True,13.666666666666668,13.666666666666668,0.34599156118143465,ftf,True,ftf,True,0,0.0,3.833333333333332,0.9999999999555129
cage,ftf,20261906,single_bin,prefilter+specattr,39.5,True,13.666666666666668,13.666666666666668,0.34599156118143465,ftf,True,ftf,True,0,0.0,3.833333333333332,0.9999999999555129
cage,ftf,20261906,sideband,spec,39.5,True,13.5,13.5,0.34177215189873417,ftf,True,ftf,True,0,0.0,4.0,0.9999999999969156
cage,ftf,20261906,sideband,prefilter,39.5,True,13.5,13.5,0.34177215189873417,ftf,True,ftf,True,0,0.0,4.0,0.9999999999554616
cage,ftf,20261906,sideband,prefilter+specattr,39.5,True,13.5,13.5,0.34177215189873417,ftf,True,ftf,True,0,0.0,4.0,0.9999999999554616
cage,ftf,20262906,single_bin,spec,39.333333333333336,True,37.0,12.833333333333336,0.326271186440678,rms,False,ftf,True,3,3.333333333333335,4.5,1.0
cage,ftf,20262906,single_bin,prefilter,39.333333333333336,True,37.0,12.833333333333336,0.326271186440678,rms,False,ftf,True,1,1.166666666666667,4.5,0.9999999999999991
cage,ftf,20262906,single_bin,prefilter+specattr,39.333333333333336,True,37.0,12.833333333333336,0.326271186440678,rms,False,ftf,True,1,1.166666666666667,4.5,0.9999999999999991
cage,ftf,20262906,sideband,spec,39.333333333333336,True,37.0,12.833333333333336,0.326271186440678,rms,False,ftf,True,3,3.666666666666667,4.5,1.0
cage,ftf,20262906,sideband,prefilter,39.333333333333336,True,37.0,12.833333333333336,0.326271186440678,rms,False,ftf,True,1,1.166666666666667,4.5,0.9999999999999991
cage,ftf,20262906,sideband,prefilter+specattr,39.333333333333336,True,37.0,12.833333333333336,0.326271186440678,rms,False,ftf,True,1,1.166666666666667,4.5,0.9999999999999991
cage,ftf,20263906,single_bin,spec,39.833333333333336,True,31.16666666666667,13.333333333333336,0.3347280334728034,rms,False,ftf,True,3,3.166666666666666,4.5,1.0
cage,ftf,20263906,single_bin,prefilter,39.833333333333336,True,31.0,13.333333333333336,0.3347280334728034,rms,False,ftf,True,1,1.1666666666666679,4.5,1.0
cage,ftf,20263906,single_bin,prefilter+specattr,39.833333333333336,True,31.0,13.333333333333336,0.3347280334728034,rms,False,ftf,True,1,1.1666666666666679,4.5,1.0
cage,ftf,20263906,sideband,spec,39.833333333333336,True,31.16666666666667,13.333333333333336,0.3347280334728034,rms,False,ftf,True,3,3.4999999999999982,4.5,1.0
cage,ftf,20263906,sideband,prefilter,39.833333333333336,True,31.0,13.333333333333336,0.3347280334728034,rms,False,ftf,True,1,1.1666666666666679,4.5,1.0
cage,ftf,20263906,sideband,prefilter+specattr,39.833333333333336,True,31.0,13.333333333333336,0.3347280334728034,rms,False,ftf,True,1,1.1666666666666679,4.5,1.0
cage,ftf,20264906,single_bin,spec,39.5,True,28.666666666666664,13.0,0.3291139240506329,rms,False,ftf,True,2,5.333333333333334,4.5,1.0
cage,ftf,20264906,single_bin,prefilter,39.5,True,28.5,13.0,0.3291139240506329,rms,False,ftf,True,1,3.166666666666666,4.5,1.0
cage,ftf,20264906,single_bin,prefilter+specattr,39.5,True,28.5,13.0,0.3291139240506329,rms,False,ftf,True,1,3.166666666666666,4.5,1.0
cage,ftf,20264906,sideband,spec,39.5,True,28.5,12.666666666666668,0.3206751054852321,rms,False,ftf,True,2,4.833333333333332,4.833333333333332,1.0
cage,ftf,20264906,sideband,prefilter,39.5,True,28.5,12.833333333333332,0.32489451476793246,rms,False,ftf,True,1,3.0,4.666666666666668,1.0
cage,ftf,20264906,sideband,prefilter+specattr,39.5,True,28.5,12.833333333333332,0.32489451476793246,rms,False,ftf,True,1,3.0,4.666666666666668,1.0
cage,ftf,20265906,single_bin,spec,39.333333333333336,True,38.333333333333336,12.833333333333336,0.326271186440678,rms,False,ftf,True,4,2.9999999999999973,4.5,1.0
cage,ftf,20265906,single_bin,prefilter,39.333333333333336,True,12.833333333333336,12.833333333333336,0.326271186440678,ftf,True,ftf,True,0,0.0,4.5,1.0
cage,ftf,20265906,single_bin,prefilter+specattr,39.333333333333336,True,12.833333333333336,12.833333333333336,0.326271186440678,ftf,True,ftf,True,0,0.0,4.5,1.0
cage,ftf,20265906,sideband,spec,39.333333333333336,True,38.333333333333336,12.666666666666668,0.3220338983050848,rms,False,ftf,True,4,2.999999999999999,4.666666666666668,1.0
cage,ftf,20265906,sideband,prefilter,39.333333333333336,True,12.833333333333336,12.833333333333336,0.326271186440678,ftf,True,ftf,True,0,0.0,4.5,1.0
cage,ftf,20265906,sideband,prefilter+specattr,39.333333333333336,True,12.833333333333336,12.833333333333336,0.326271186440678,ftf,True,ftf,True,0,0.0,4.5,1.0
thermal,rms,20260906,single_bin,spec,38.833333333333336,True,8.833333333333336,8.833333333333336,0.22746781115879833,rms,True,rms,True,0,0.5000000000000009,8.0,0.9999999999760936
thermal,rms,20260906,single_bin,prefilter,38.833333333333336,True,7.166666666666668,7.166666666666668,0.18454935622317598,rms,True,rms,True,0,0.0,9.666666666666668,0.9999999999761637
thermal,rms,20260906,single_bin,prefilter+specattr,38.833333333333336,True,7.166666666666668,7.166666666666668,0.18454935622317598,rms,True,rms,True,0,0.0,9.666666666666668,0.9999999999761637
thermal,rms,20260906,sideband,spec,38.833333333333336,True,28.66666666666667,8.833333333333336,0.22746781115879833,rms,True,rms,True,1,0.833333333333333,8.0,0.9999999999760931
thermal,rms,20260906,sideband,prefilter,38.833333333333336,True,7.166666666666668,7.166666666666668,0.18454935622317598,rms,True,rms,True,0,0.0,9.666666666666668,0.9999999999761613
thermal,rms,20260906,sideband,prefilter+specattr,38.833333333333336,True,7.166666666666668,7.166666666666668,0.18454935622317598,rms,True,rms,True,0,0.0,9.666666666666668,0.9999999999761613
thermal,rms,20261906,single_bin,spec,39.166666666666664,True,10.833333333333332,10.833333333333332,0.2765957446808511,rms,True,rms,True,0,0.16666666666666607,6.333333333333332,1.0
thermal,rms,20261906,single_bin,prefilter,39.166666666666664,True,10.666666666666664,10.666666666666664,0.27234042553191484,rms,True,rms,True,0,0.0,6.5,0.9999999999970803
thermal,rms,20261906,single_bin,prefilter+specattr,39.166666666666664,True,10.666666666666664,10.666666666666664,0.27234042553191484,rms,True,rms,True,0,0.0,6.5,0.9999999999970803
thermal,rms,20261906,sideband,spec,39.166666666666664,True,10.666666666666664,10.666666666666664,0.27234042553191484,rms,True,rms,True,0,0.0,6.5,1.0
thermal,rms,20261906,sideband,prefilter,39.166666666666664,True,10.666666666666664,10.666666666666664,0.27234042553191484,rms,True,rms,True,0,0.0,6.5,0.9999999999970803
thermal,rms,20261906,sideband,prefilter+specattr,39.166666666666664,True,10.666666666666664,10.666666666666664,0.27234042553191484,rms,True,rms,True,0,0.0,6.5,0.9999999999970803
thermal,rms,20262906,single_bin,spec,39.166666666666664,True,36.83333333333333,13.333333333333332,0.3404255319148936,rms,True,rms,True,3,3.333333333333335,3.833333333333332,1.0
