timestamp,acquisition,rpm,temp1,temp2,life_fraction,true_damage,load_factor,is_transient,rms,peak,kurtosis,crest_factor,bsf,bpfo,ftf,bpfi,elapsed_hours,rms_norm,valid_analysis,is_healthy_baseline,z_rms,severity_rms,z_bpfo,severity_bpfo,z_bpfi,severity_bpfi,z_bsf,severity_bsf,z_ftf,severity_ftf,max_severity,smoothed_severity,anomaly_score,anomaly_tier,is_anomaly,fault_channel,temp_delta,thermal_asymmetry_flag
2026-05-01 03:10:00,19,1771.1238392257358,32.85473174286686,33.01723686077673,0.0794979079497908,0.0,1.0383445816837844,False,0.5007709222374073,1.8456223795007498,2.746859254824682,3.6855621952941,1.937900402284985,2.954460384221262,1.4037431080249687,2.521163439628377,3.1666666666666665,0.5004531657976519,True,True,-0.022321413603246548,-0.006377546743784728,1.2095268912974255,0.3023817228243564,2.0389502012296825,0.5097375503074206,0.24246092812869294,0.060615232032173234,-0.5799191424383998,-0.14497978560959995,0.5097375503074206,0.28601070226331227,0.10508418202502724,normal,0,none,-0.16250511790986621,False
2026-05-01 03:20:00,20,1768.42777200058,33.35756688950823,33.50449281113255,0.08368200836820083,0.0,1.0429697621000158,False,0.4984450489483711,2.034252433219271,2.7305527559924525,4.081196989540122,3.5924332040827345,2.231655112852016,1.5928852005214926,0.9452770416402931,3.3333333333333335,0.4988881935735216,True,True,-0.08138279319864104,-0.023252226628183156,0.2695277147499478,0.06738192868748695,-2.037655301380048,-0.509413825345012,2.8036985586975725,0.7009246396743931,-0.08115991323159896,-0.02028997830789974,0.7009246396743931,0.34984361571117084,0.12450221085382517,normal,0,none,-0.14692592162432305,False
2026-05-01 03:30:00,21,1771.0077157483772,32.456489335551524,32.460577226804475,0.08786610878661087,0.0,1.053713221564913,False,0.5054896494874357,1.8022094526057502,2.7382516167710236,3.565274688479146,3.643942900828161,2.812429180953561,1.1196995341391853,1.923391424135544,3.5,0.5052020223495636,True,True,0.15689839306930112,0.0448281123055146,1.0248170954449778,0.25620427386124445,0.49259464490574373,0.12314866122643593,2.8834362184769553,0.7208590546192388,-1.3289293289204065,-0.3322323322301016,0.7009246396743931,0.403856080936282,0.14326510227091677,normal,0,none,-0.004087891252950726,False
2026-05-01 03:40:00,22,1769.5925594055961,32.01763859251354,31.942619776951386,0.09205020920502092,0.0,1.0664965045585069,False,0.5142516234909906,1.8773395003362707,2.7120121071181775,3.6506243530977605,1.7606639109067446,2.1984159700538433,1.498152863176277,1.6846192728126645,3.6666666666666665,0.5143700275756116,True,True,0.5028949727140967,0.14368427791831334,0.22630062704451645,0.05657515676112911,-0.12507669688356102,-0.031269174220890254,-0.03190339437655329,-0.007975848594138323,-0.33096484523596864,-0.08274121130899216,0.25860692320899853,0.38151005667054605,0.1352319544950143,normal,0,none,0.0750188155621565,False
2026-05-01 03:50:00,23,1768.3962261606894,31.98857495815026,32.212643720381834,0.09623430962343096,0.0,1.0952352828429293,False,0.5245523308006859,1.9445933879668973,2.7089364574147656,3.707148503179151,2.146600645216955,2.4228941538614217,1.4381686546448316,1.7359143883884753,3.8333333333333335,0.5250280518484026,True,True,0.9051242312314948,0.25860692320899853,0.5182316855054926,0.12955792137637315,0.007616846686788133,0.0019042116716970333,0.5655315346016669,0.14138288365041674,-0.48914051738189035,-0.12228512934547259,0.25860692320899853,0.36260188229184637,0.1287345286434447,normal,0,none,-0.22406876223157468,False
2026-05-01 04:00:00,24,1770.0161421472571,32.63802753278135,32.84569536056838,0.100418410041841,0.0,1.1044609895102513,False,0.5314399462950147,1.9313571135594187,2.682698604775128,3.634196350921798,1.566402590992404,2.0267416933337596,2.073029803817752,2.3953435811755504,4.0,0.5314350996827906,True,True,1.1469234647245603,0.3276924184927315,0.003040386502047442,0.0007600966255118606,1.7134712022604632,0.4283678005651158,-0.3326223660330665,-0.08315559150826662,1.1849599075177069,0.2962399768794267,0.4283678005651158,0.37271971587234937,0.1321775724966007,normal,0,none,-0.2076678277870272,False
2026-05-01 04:10:00,25,1769.5621188327148,32.81569080608533,32.999643665048445,0.10460251046025104,0.0,1.1320299317312006,False,0.5424809407000714,1.9691416929882075,2.690048497554903,3.629881799067505,2.1951321814126667,1.6097765737339902,1.8912162533580854,1.550031027820626,4.166666666666667,0.542615178534966,True,True,1.5688548388495818,0.44824423967130905,-0.5392175142051783,-0.13480437855129457,-0.47323832885246625,-0.11830958221311656,0.6406589643139777,0.16016474107849443,0.7055257155316917,0.17638142888292294,0.44824423967130905,0.3843388733798816,0.1362274719704458,normal,0,none,-0.1839528589631172,False
2026-05-01 04:20:00,26,1768.6209135849892,32.62175138603809,32.873456632989985,0.1087866108786611,0.0,1.1392281895238157,False,0.5513115757199678,2.084369189954742,2.6886080462958453,3.780746281687857,1.4915842101261902,2.0534944050054107,2.576519608055381,3.0712670734004384,4.333333333333333,0.5517414622483209,True,True,1.9132768665244018,0.5466505332926862,0.03783195200090701,0.009457988000226753,3.461994085169438,0.8654985212923595,-0.44844216260921554,-0.11211054065230389,2.512639977884159,0.6281599944710398,0.8654985212923595,0.45836343459718587,0.16452887560066445,normal,0,none,-0.251705246951893,False
2026-05-01 04:30:00,27,1772.049992683997,33.35079575200376,32.298048938431634,0.11297071129707113,0.0,1.1332418914739195,False,0.547077109223945,2.08595657701838,2.687114783239732,3.812911455895877,2.323113459241077,2.9636327726043135,1.6167408752936423,3.1550096538256063,4.5,0.546444224104382,True,True,1.7133613740943356,0.4895318211698102,1.2214554671788782,0.30536386679471955,3.678624842690932,0.919656210672733,0.8387755954416596,0.2096938988604149,-0.01825356697879877,-0.0045633917446996925,0.8683817807556784,0.5214431801600309,0.19221669822099244,normal,0,none,1.0527468135721278,False
2026-05-01 04:40:00,28,1768.2618377349957,34.773073175768545,34.25911282683418,0.11715481171548117,0.0,1.1256657171554265,False,0.5419482850305027,2.0183444727700945,2.7016405113157935,3.7242381395422166,1.2435260535954435,1.2412866190651277,2.94091227417918,2.4419728905992986,4.666666666666667,0.5424810082044815,True,True,1.5637913082022017,0.4467975166292005,-1.0184340717969385,-0.2546085179492346,1.8340949347975475,0.45852373369938687,-0.8324393153920212,-0.2081098288480053,3.4735271230227136,0.8683817807556784,0.8683817807556784,0.5748183494824382,0.21830952557990807,normal,0,none,0.5139603489343614,False
2026-05-01 04:50:00,29,1770.4676145566896,35.21244155631393,34.73481314788986,0.12133891213389121,0.0,1.1224699942558947,False,0.5378633742246308,1.9589133420758387,2.671771291486015,3.6420277638345513,1.8018824310898744,1.0059157434354742,1.3796484019927666,1.3272666485093532,4.833333333333333,0.5377213141602559,True,True,1.3841624992243453,0.39547499977838435,-1.3245309391537734,-0.33113273478844335,-1.049499724118753,-0.26237493102968823,0.03190339437655363,0.007975848594138408,-0.6434558034214988,-0.1608639508553747,0.8683817807556784,0.619981954293706,0.24231042149476542,normal,0,none,0.4776284084240672,False
2026-05-01 05:00:00,30,1769.9864629186052,33.44384297768974,33.78709156339877,0.12552301255230125,0.0,1.1015277746121384,False,0.528181557572727,2.059571897656849,2.6702679910642955,3.8993635202290453,1.6382623733667596,2.736317802785488,3.1117233619450047,1.9688359349883713,5.0,0.5281855971723997,True,True,1.02428863561822,0.29265389589092,0.9258352041420108,0.2314588010355027,0.6101534633856553,0.15253836584641384,-0.2213825172118714,-0.05534562930296785,3.9239483135127338,0.9809870783781834,0.39547499977838435,0.5854424228298102,0.22379734072527302,normal,0,none,-0.34324858570902705,False
2026-05-01 05:10:00,31,1771.0398968662212,34.65370760094205,34.636715761825386,0.1297071129707113,0.0,1.0989303165764674,False,0.5266385007080222,1.9616794516126972,2.7024474363126507,3.724907026310041,1.420163024547037,1.755307889770935,1.3993752551803391,1.9889736544640857,5.166666666666667,0.5263292757563501,True,True,0.9542318626519829,0.2726376750434237,-0.34995586565984704,-0.08748896641496176,0.6622470268109862,0.16556175670274656,-0.5590030580634551,-0.13975076451586377,-0.5914369748220942,-0.14785924370552356,0.2726376750434237,0.5373186154780584,0.1997201801680344,normal,0,none,0.016991839116663243,False
2026-05-01 05:20:00,32,1768.9792096256706,35.83487404846218,35.78106470034566,0.13389121338912133,0.0,1.0816005546298344,False,0.5219173101913944,2.0947536818255865,2.7172556951910165,4.013573876400863,1.4239648551888473,1.4865067963461567,1.6305853022304073,1.9561561605116273,5.333333333333333,0.5222184828470934,True,True,0.7990923038099087,0.22831208680283105,-0.6995283113556328,-0.1748820778389082,0.577352597492189,0.14433814937304726,-0.553117776312453,-0.13827944407811324,0.018253566978798184,0.004563391744699546,0.22831208680283105,0.48977914952802337,0.17789676728816214,normal,0,none,0.05380934811652338,False
2026-05-01 05:30:00,33,1768.9548392775525,35.178147138818694,35.60310024586835,0.13807531380753138,0.0,1.0624246105365713,False,0.5135935564456087,1.9073638930849262,2.7314778691280224,3.71376133743789,1.2966979192040635,1.4647373711365848,1.3966624507187804,1.4675001821119702,5.5,0.5138970055787241,True,True,0.4850433257107966,0.1385838073459419,-0.7278391754036286,-0.18195979385090716,-0.6867344921422042,-0.17168362303555104,-0.7501285972627858,-0.18753214931569645,-0.598590518723279,-0.14964762968081974,0.22831208680283105,0.4495534475703014,0.1609279732579079,normal,0,none,-0.42495310704965306,False
2026-05-01 05:40:00,34,1769.4573339395602,35.708176314321655,35.32010858574003,0.14225941422594143,0.0,1.0454063943011807,False,0.5002115047504464,1.8941910702154143,2.698645153566203,3.786780296387663,1.282575362931821,2.0220659288320264,2.349627529671923,1.300200504904058,5.666666666666667,0.5003649121265176,True,True,-0.025652069247596162,-0.007329162642170332,-0.003040386502046865,-0.0007600966255117162,-1.119516186026565,-0.27987904650664125,-0.7719904923699675,-0.19299762309249188,1.914335726123054,0.4785839315307635,0.4785839315307635,0.45401967587191094,0.16274542956446134,normal,0,none,0.38806772858162475,False
2026-05-01 05:50:00,35,1771.3677139739557,35.84875936035243,35.5221706941726,0.14644351464435146,0.0,1.0465980425656043,False,0.5023007907724084,1.851153075430088,2.6970616544127175,3.68534772279274,1.6825958559131562,2.461366731601914,2.4924323988764496,1.2609644284587838,5.833333333333333,0.5019129527163974,True,True,0.03277031774318905,0.009362947926625443,0.5682647896183252,0.1420661974045813,-1.2210146222982574,-0.30525365557456435,-0.15275372746009244,-0.03818843186502311,2.290905772226021,0.5727264430565052,0.4785839315307635,0.45779879212711905,0.1642961621198395,normal,0,none,0.3265886661798305,False
2026-05-01 06:00:00,36,1773.2940531921938,35.93836275098867,35.74907205037436,0.1506276150627615,0.0,1.0419786706242,False,0.49705884470554124,1.8181709813595375,2.746758493322092,3.6578586232312715,1.5249593577411862,3.1036870238072143,2.2955877627137142,1.9072042645005558,6.0,0.4961355131964985,True,False,-0.18526776837288497,-0.05293364810653856,1.4035942617027581,0.35089856542568953,0.4507206468029221,0.11268016170073053,-0.3967770134478101,-0.09919425336195252,1.7718352802474924,0.4429588200618731,0.5727264430565052,0.4754799691931784,0.1717094645017525,normal,0,none,0.18929070061430764,False
2026-05-01 06:10:00,37,1773.7875621674714,36.285297321162105,35.99000800567204,0.15481171548117154,0.0,1.031896146324739,True,0.9566923247251748,3.7598083295525395,2.960951485294566,3.9300078325940415,2.1698586824078823,0.6984235962727567,2.05302369898777,2.284445030982205,6.166666666666667,0.9546495030635934,True,False,17.118853281052967,4.891100937443705,-1.7244206142528813,-0.4311051535632203,1.4265916146665794,0.35664790366664484,0.6015352693126671,0.15038381732816677,1.132204704840568,0.283051176210142,0.4429588200618731,0.4704767154806699,0.1695852036659446,normal,0,none,0.29528931549006643,False
2026-05-01 06:20:00,38,1767.9077854494055,36.006578471480424,35.681300515096915,0.1589958158995816,0.0,1.0173286040829754,False,0.4866862256607886,1.8918484460677414,2.7077806181540445,3.887203595086591,1.6731875197911337,2.101921285522365,1.4569036050148687,1.581918618995087,6.333333333333333,0.4872621900924643,True,False,-0.520143171296538,-0.1486123346561537,0.10081050184250795,0.025202625460626987,-0.3907494325635347,-0.09768735814088368,-0.1673179503576873,-0.04182948758942182,-0.43973729210056317,-0.10993432302514079,0.5399061672450961,0.4811581695982739,0.17414578188419605,normal,0,none,0.3252779563835091,False
2026-05-01 06:30:00,39,1772.3167683477805,35.19258703749301,35.37207307946111,0.16317991631799164,0.0,1.0351070672255993,False,0.4937559445911454,1.8477497112972596,2.6865594703442914,3.7422328410188332,2.8084843813148166,3.4577672522497607,2.442647289911907,1.3014171112735502,6.5,0.49311050797146955,True,False,-0.2994301663494869,-0.08555147609985339,1.864071151332008,0.466017787833002,-1.1163689894858029,-0.2790922473714507,1.590135900325564,0.397533975081391,2.1596246689803844,0.5399061672450961,0.5399061672450961,0.4901963230824004,0.17807987535915684,normal,0,none,-0.17948604196809725,False
2026-05-01 06:40:00,40,1768.0851144268775,35.078102750362596,35.090033490498826,0.16736401673640167,0.0,1.0366702532570684,False,0.4948676499254339,1.8044825534890596,2.686508527736982,3.646394250585903,3.6471440337619803,1.4192207917677475,2.099466384968985,2.8022945789839118,6.666666666666667,0.495403605415198,True,False,-0.21288965369052085,-0.06082561534014881,-0.7870329151572335,-0.19675822878930838,2.766198530243042,0.6915496325607605,2.8883916126049187,0.7220979031512297,1.2546719883338502,0.31366799708346255,0.6208100796039182,0.5102907471626339,0.1870752265797275,normal,0,none,-0.01193074013622919,False
2026-05-01 06:50:00,41,1770.4673544942045,35.37236607037638,35.38511063163431,0.17154811715481172,0.0,1.0268834713828578,False,0.4928883499407502,1.6704850670872269,2.730550370154369,3.389175392942509,3.385420522469501,2.965382591424533,1.6038601135557011,2.0113990113951385,6.833333333333333,0.49275824102634347,True,False,-0.3127245695626582,-0.08934987701790234,1.2237310845757985,0.3059327711439496,0.7202583996991788,0.1800645999247947,2.483240318415673,0.6208100796039182,-0.05221955895454082,-0.013054889738635205,0.6208100796039182,0.5272937213843699,0.19495666018533667,normal,0,none,-0.012744561257932219,False
2026-05-01 07:00:00,42,1770.2669983066094,35.04790867847346,35.06940149726406,0.17573221757322174,0.0,1.0210952368244606,False,0.49100528949137884,1.9174389000509588,2.7215251403507086,3.9051288063254677,0.9880720399102293,1.2201457138687417,0.953946435947086,2.6187686135198343,7.0,0.4909312342325078,True,False,-0.38167502127694497,-0.10905000607912714,-1.0459275534623749,-0.2614818883655937,2.29144161779187,0.5728604044479675,-1.2278853482657819,-0.30697133706644547,-1.7660128273725026,-0.44150320684312566,0.5728604044479675,0.534303980317231,0.19827859912822315,normal,0,none,-0.021492818790598278,False
2026-05-01 07:10:00,43,1769.6443753716574,35.06863700017866,35.05815051918128,0.1799163179916318,0.0,1.0371269624600856,False,0.4984665680865689,2.100290047575577,2.7183320220778096,4.213502333040756,1.5210097729146315,2.260302188012293,1.6283153378320987,2.123088638783771,7.166666666666667,0.4985667390533937,True,False,-0.09351434872607511,-0.026718385350307176,0.30678287617142247,0.07669571904285562,1.009184397269958,0.2522960993174895,-0.4028910205390593,-0.10072275513476482,0.0122677724965462,0.00306694312413655,0.2522960993174895,0.49091815247111686,0.17839705328928782,normal,0,none,0.010486480997379033,False
2026-05-01 07:20:00,44,1767.7717927279289,34.86198901334597,34.38020279744413,0.18410041841004185,0.0,1.0394331257982312,False,0.49972186955907544,1.9854871126040143,2.7137759584785206,3.9731843522395547,2.0246196347362186,1.8934265034072884,1.3526564409646469,1.6041388955077043,7.333333333333333,0.5003517494498764,True,False,-0.026148823010768735,-0.007471092288791067,-0.17033434347849208,-0.04258358586962302,-0.333268575049635,-0.08331714376240874,0.37670339295430116,0.09417584823857529,-0.7146323961062414,-0.17865809902656035,0.2522960993174895,0.45420706737055877,0.16282204562259292,normal,0,none,0.4817862159018418,False
2026-05-01 07:30:00,45,1768.3472892369564,34.5314973826943,34.37075105801415,0.18828451882845187,0.0,1.0807804345992533,False,0.5174490215058757,1.9048393351144826,2.7055467831519926,3.681211589831662,2.640992091680758,1.901073463881159,1.4037999475497938,1.4007945200418808,7.5,0.5179326332785033,True,False,0.6373461818300538,0.18209890909430107,-0.16038956743263852,-0.04009739185815963,-0.8592930403962693,-0.21482326009906733,1.3308557249341952,0.3327139312335488,-0.5797692591563867,-0.14494231478909667,0.3327139312335488,0.43551581565717257,0.1553223352342575,normal,0,none,0.16074632468014727,False
